,HT Mean,HT Std,PPT Mean,PPT Std,RRT Mean,RRT Std,RPT Mean,RPT Std
0,72.0,21.908902300206645,229.33333333333334,63.11509448234354,225.33333333333334,73.06949784384395,157.33333333333334,67.91081495519538
1,70.38461538461539,17.523976249405944,185.91666666666666,36.41293060372256,182.0,40.17461885320133,113.66666666666667,46.5292348633598
2,80.3076923076923,17.17257802129418,239.25,136.3612348273378,237.91666666666666,145.3224992486669,156.83333333333334,133.53163284292214
3,72.0,21.205345238091898,331.9166666666667,368.3304984122357,330.0,353.4363771986024,259.9166666666667,362.56572027034144
4,74.76923076923077,13.869353783034535,173.83333333333334,47.51044542247973,176.0,39.87480407475377,100.83333333333333,47.61365986836768
5,73.07692307692308,29.85370311608913,196.0,50.603629047008795,195.91666666666666,54.73150718542181,122.75,55.29281557802473
6,78.76923076923077,16.738945835754045,201.91666666666666,58.34763893849493,200.0,47.05895721906143,122.58333333333333,56.369653882101126
7,69.84615384615384,18.30685733928753,190.0,44.02065630835349,187.83333333333334,39.73968324285467,118.33333333333333,40.10969806403283
8,109.3076923076923,23.228519164253726,142.08333333333334,56.01210637537263,142.66666666666666,59.86246863866501,31.583333333333332,66.20829161659346
9,115.61538461538461,20.41869430015242,138.66666666666666,61.777214589395676,138.66666666666666,67.72582874197907,21.416666666666668,66.02128903664791
10,112.3076923076923,43.34240536200203,129.0,60.45283661289563,126.66666666666667,66.49720887284509,12.916666666666666,73.95017774068423
11,114.61538461538461,39.31822830346094,138.66666666666666,76.0195349694386,138.08333333333334,57.43369035573796,21.916666666666668,62.881502314538686
12,113.38461538461539,39.28642357002069,141.91666666666666,50.667289669216004,140.0,69.4720349231519,23.083333333333332,74.17357815940727
13,118.6923076923077,28.523045113804073,138.0,41.58889711974055,137.91666666666666,66.62849285858161,17.333333333333332,62.85529316444144
14,110.92307692307692,20.49984365168646,160.0,102.83526102019147,159.91666666666666,101.280401346804,47.833333333333336,107.61618105211886
15,116.0,30.35072761346368,150.33333333333334,49.80385770624844,146.66666666666666,66.04039168064747,30.916666666666668,69.74949766301134
16,95.0,37.5588427226754,149.91666666666666,30.97053829729542,154.75,78.54833485880467,57.75,56.05212671336306
17,95.3076923076923,22.7390435718854,132.75,32.31134053660924,132.66666666666666,61.07273358773773,37.416666666666664,47.61294387288424
18,96.76923076923077,16.021620008360816,144.0,65.44254940577478,147.91666666666666,68.84826311050507,49.166666666666664,63.24100127626255
19,94.07692307692308,19.499835633758295,136.25,70.98415316111054,142.0,75.14591865769619,46.0,67.76027261939362
20,89.61538461538461,18.603487403971965,180.0,108.62613112707442,182.0,115.11496230053913,90.91666666666667,108.31558129611433
21,93.15384615384616,14.438641174790618,174.0,104.34906455128035,176.0,111.75622821773534,83.08333333333333,111.47478992076545
22,91.3076923076923,17.513730876965344,136.0,52.739497015562684,137.91666666666666,60.33611662758028,45.083333333333336,50.61702612099345
23,92.15384615384616,22.95592208939469,167.91666666666666,54.733168161268516,167.91666666666666,79.21484977100205,75.91666666666667,68.26213955751533
24,85.61538461538461,15.34893297886676,222.5,100.05589347050886,223.33333333333334,98.59866616591206,136.58333333333334,102.7410321973149
25,82.3076923076923,22.328549047443783,360.0,439.7027921841587,361.9166666666667,456.3946574329429,278.75,443.301892824538
26,88.92307692307692,19.375506610415542,340.0,408.4260253483098,342.0,395.83720253292375,251.66666666666666,400.11710407041704
27,83.23076923076923,20.539205786957158,521.0833333333334,497.624440048249,523.9166666666666,492.2817852212348,438.9166666666667,500.3837542478288
28,82.6923076923077,26.672034716111103,219.33333333333334,72.03450351720137,221.75,77.8963472127603,139.75,76.27953973260577
